0

0.0,-0.004262344977434944,0.007715035887325511
0.025,-0.004262344977434944,0.00260009485132554
0.037,0.0008525960585650276,-0.002514846184674432
0.049,0.005967537094564999,-0.0025148461846744314
0.059,0.005967537094564999,-0.007629787220674402
0.076,0.011082478130564972,-0.007629787220674402
0.107,0.02131236020256491,-0.012744728256674373
0.125,0.02131236020256491,-0.012744728256674373
0.142,0.026427302641027113,-0.022974610328674316
0.249,0.03154224227456486,-0.02297461032867432
0.297,0.0366571819081026,-0.022974610328674316
0.326,0.0366571819081026,-0.028089551364674288
0.359,0.046887066785027,-0.03831943343667423
0.4,0.0520020092234892,-0.04343437307021197
0.426,0.0520020092234892,-0.048549315508674175
0.442,0.0520020092234892,-0.053664257947136376
0.476,0.057116946052102484,-0.05877920038559858
0.537,0.062231888490564685,-0.05877920038559858
0.576,0.062231888490564685,-0.06900907965267407
0.592,0.06734683092902688,-0.07412402209113626
0.625,0.06734683092902688,-0.07923895891974954
0.665,0.06734683092902688,-0.08435390135821175
0.705,0.06734683092902688,-0.08435390135821175
0.736,0.06734683092902688,-0.08435390135821175
0.768,0.06734683092902688,-0.08946884379667394
0.794,0.06734683092902688,-0.09969872867359834
0.826,0.062231888490564685,-0.10481366550221165
0.859,0.057116946052102484,-0.11504355037913602
0.877,0.0520020092234892,-0.11504355037913602
0.892,0.0520020092234892,-0.12015848720774931
0.91,0.046887066785027,-0.12527343525606044
0.943,0.0417721243465648,-0.1303883720846737
0.959,0.0417721243465648,-0.1303883720846737
0.976,0.0366571819081026,-0.13038837208467371
0.993,0.0366571819081026,-0.135503308913287
1.009,0.03154224227456486,-0.1457331937902114
1.042,0.02131236020256491,-0.1457331937902114
1.059,0.02131236020256491,-0.15084814183852252
1.076,0.01619741916656494,-0.1559630786671358
1.337,0.01108247813056497,-0.16107801549574907
1.401,0.01108247813056497,-0.1661929635440602
1.433,0.005967537094564999,-0.17642283720128676
1.473,0.005967537094564999,-0.17642283720128676
1.489,0.005967537094564999,-0.1815377852495979
1.521,0.005967537094564999,-0.18665272207821118
1.539,0.0008525960585650276,-0.19176765890682446
1.594,-0.004262344977434944,-0.19176765890682446
1.621,-0.004262344977434944,-0.19688260695513557
1.655,-0.004262344977434944,-0.20199755500344665
1.672,-0.009377286013434915,-0.20711248061236212
1.689,-0.009377286013434915,-0.2224573023178998
1.705,-0.014492227049434887,-0.22757225036621093
1.722,-0.01960716808543486,-0.23268719841452207
1.738,-0.01960716808543486,-0.2378021240234375
1.755,-0.02472211052389706,-0.24291707207174862
1.788,-0.02472211052389706,-0.2531469457289752
1.804,-0.0298370501574348,-0.26337684182559745
1.821,-0.0298370501574348,-0.26849178987390854
1.837,-0.04006693222943474,-0.28383661157944623
1.855,-0.04006693222943474,-0.28895153718836164
1.872,-0.04006693222943474,-0.2991814332849839
1.888,-0.04518187466789694,-0.3145262549905216
1.905,-0.050296817106359144,-0.3196411805994371
1.921,-0.050296817106359144,-0.33498602474437045
1.939,-0.05541175393497243,-0.34521589840159694
1.955,-0.06052669637343463,-0.36056072010713464
1.972,-0.06052669637343463,-0.36056072010713464
1.988,-0.0707565756405101,-0.37590554181267233
2.005,-0.0707565756405101,-0.38102048986098347
2.021,-0.0707565756405101,-0.3912503859576057
2.038,-0.07587151807897231,-0.39636531156652116
2.054,-0.08098646051743451,-0.4065952076631434
2.072,-0.08098646051743451,-0.41682505888097426
2.089,-0.0861014029558967,-0.4219400293686811
2.105,-0.0861014029558967,-0.43216988058651185
2.122,-0.0861014029558967,-0.43728485107421866
2.138,-0.0861014029558967,-0.43728485107421866
2.156,-0.0861014029558967,-0.44751470229204954
2.172,-0.0861014029558967,-0.45262967277975635
2.189,-0.09121634539435891,-0.45774459838867176
2.205,-0.10144621905158548,-0.4679744944852941
2.238,-0.10144621905158548,-0.478204345703125
2.255,-0.10144621905158548,-0.48843424179974726
2.271,-0.10144621905158548,-0.49354916740866267
